,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
0,2023-12-01,65977.0,141.0,32.0,93.0,270.0,75.0,125.0,522.0,1439.0,1148.0,10389.0,8784.0,3162.0,14983.0,3851.0,1199.0,265.0,232.0,34.0,227.0,1187.0,129.0,420.0,1540.0,115.0,48.0,117.0,1185.0,172.0,42.0,18.0,7.0,13.0,418.0,736.0,53.0,12.0,24.0,23.0,4.0,596.0,8.0,8.0,42.0,11.0,20.0,95.0,82.0,4762.0,141.0,1117.0,43983.0,2883.0,2238.0,1582.0,1227.0,63.0,780.0,82.0,2023,12,1725251,参考第2表(12月),群馬県,139.0044,35.8879
1,2023-11-01,74772.0,342.0,134.0,89.0,434.0,72.0,232.0,702.0,2170.0,1354.0,8472.0,9994.0,4103.0,16247.0,4388.0,2084.0,401.0,362.0,104.0,478.0,1353.0,256.0,1012.0,1585.0,223.0,171.0,240.0,962.0,297.0,89.0,83.0,9.0,12.0,150.0,186.0,64.0,26.0,52.0,51.0,12.0,1024.0,4.0,15.0,71.0,19.0,30.0,318.0,71.0,5582.0,342.0,1663.0,47206.0,4200.0,3180.0,1842.0,421.0,141.0,1481.0,71.0,2023,11,810002999,参考第2表(11月),群馬県,139.0215,35.9151
2,2023-10-01,72836.0,331.0,48.0,87.0,493.0,67.0,262.0,602.0,2428.0,1505.0,7020.0,8897.0,4395.0,14767.0,4741.0,2280.0,466.0,361.0,191.0,472.0,1090.0,362.0,893.0,1740.0,293.0,208.0,250.0,1029.0,379.0,104.0,65.0,17.0,26.0,154.0,118.0,50.0,47.0,44.0,41.0,44.0,1079.0,48.0,20.0,90.0,8.0,71.0,279.0,67.0,6109.0,331.0,1559.0,44225.0,4197.0,3479.0,2035.0,365.0,176.0,1595.0,67.0,2023,10,810003002,参考第2表(10月),群馬県,138.9687,35.8953
3,2023-09-01,61507.0,219.0,43.0,43.0,479.0,101.0,183.0,632.0,1713.0,1176.0,7268.0,7612.0,3377.0,14376.0,4490.0,1810.0,322.0,218.0,110.0,321.0,1058.0,264.0,803.0,1823.0,177.0,166.0,229.0,941.0,265.0,94.0,33.0,14.0,14.0,240.0,183.0,34.0,23.0,38.0,46.0,4.0,124.0,13.0,32.0,86.0,13.0,16.0,40.0,46.0,765.0,219.0,1481.0,40333.0,3408.0,3177.0,1728.0,485.0,111.0,324.0,46.0,2023,9,810003005,参考第2表(9月),群馬県,139.1482,35.9376
4,2023-08-01,68337.0,115.0,42.0,36.0,411.0,15.0,213.0,491.0,2809.0,1806.0,7082.0,12087.0,5939.0,19928.0,7175.0,1898.0,275.0,309.0,181.0,409.0,1136.0,343.0,898.0,1763.0,280.0,172.0,246.0,542.0,342.0,104.0,30.0,9.0,88.0,33.0,48.0,21.0,31.0,45.0,33.0,8.0,74.0,14.0,10.0,17.0,2.0,10.0,19.0,29.0,768.0,115.0,1208.0,57235.0,3618.0,3465.0,1436.0,199.0,117.0,146.0,29.0,2023,8,810003007,参考第2表(8月),群馬県,139.3567,35.8927
5,2023-07-01,67987.0,126.0,55.0,91.0,413.0,65.0,109.0,662.0,2001.0,1603.0,7195.0,9650.0,4047.0,15288.0,5403.0,1616.0,305.0,231.0,108.0,333.0,1089.0,264.0,666.0,1482.0,205.0,158.0,173.0,512.0,231.0,79.0,24.0,6.0,14.0,55.0,71.0,36.0,29.0,37.0,18.0,6.0,90.0,4.0,8.0,74.0,6.0,20.0,12.0,31.0,4088.0,126.0,1395.0,45520.0,3241.0,2725.0,1177.0,182.0,90.0,214.0,31.0,2023,7,810003009,参考第2表(7月),群馬県,139.3124,35.9388
6,2023-06-01,53060.0,237.0,79.0,62.0,572.0,48.0,93.0,462.0,1940.0,1188.0,7005.0,7506.0,3473.0,10327.0,3535.0,1410.0,191.0,194.0,259.0,209.0,1078.0,270.0,515.0,1171.0,123.0,109.0,151.0,708.0,228.0,39.0,15.0,0.0,6.0,251.0,220.0,45.0,31.0,148.0,230.0,7.0,69.0,4.0,12.0,36.0,13.0,12.0,15.0,51.0,1127.0,237.0,1316.0,35183.0,2873.0,2338.0,1250.0,522.0,416.0,161.0,51.0,2023,6,810003011,参考第2表(6月),群馬県,139.1573,35.9748
7,2023-05-01,50864.0,354.0,62.0,59.0,370.0,57.0,105.0,528.0,1513.0,1010.0,5533.0,6947.0,3021.0,9665.0,3248.0,1225.0,259.0,282.0,418.0,271.0,808.0,333.0,696.0,1151.0,227.0,106.0,180.0,895.0,293.0,92.0,46.0,10.0,8.0,295.0,198.0,51.0,39.0,150.0,97.0,26.0,84.0,21.0,41.0,44.0,31.0,25.0,12.0,47.0,659.0,354.0,1181.0,31208.0,2574.0,2825.0,1612.0,562.0,312.0,258.0,47.0,2023,5,810003013,参考第2表(5月),群馬県,139.0472,35.9463
8,2023-04-01,56165.0,327.0,22.0,71.0,277.0,63.0,150.0,331.0,1468.0,1187.0,6413.0,7982.0,3110.0,10871.0,3788.0,1380.0,214.0,171.0,84.0,299.0,800.0,211.0,464.0,934.0,175.0,100.0,108.0,550.0,225.0,54.0,20.0,17.0,4.0,114.0,65.0,10.0,18.0,16.0,35.0,13.0,107.0,7.0,10.0,21.0,8.0,25.0,12.0,157.0,5821.0,327.0,914.0,35118.0,2565.0,1868.0,1057.0,210.0,82.0,190.0,157.0,2023,4,1616669,参考第2表(4月),群馬県,139.2442,35.9562
9,2023-03-01,73743.0,193.0,115.0,147.0,368.0,59.0,212.0,573.0,1964.0,1712.0,8161.0,10210.0,4594.0,14914.0,6070.0,1891.0,326.0,288.0,88.0,403.0,1527.0,301.0,660.0,1074.0,240.0,164.0,212.0,645.0,261.0,96.0,29.0,13.0,17.0,143.0,94.0,25.0,17.0,58.0,18.0,6.0,124.0,6.0,40.0,23.0,0.0,19.0,29.0,68.0,4505.0,193.0,1474.0,48028.0,4032.0,2363.0,1407.0,292.0,99.0,241.0,68.0,2023,3,1611685,参考第2表(3月),群馬県,139.2859,35.9600
10,2023-02-01,50227.0,171.0,32.0,38.0,253.0,21.0,73.0,308.0,1053.0,1044.0,5055.0,6760.0,3475.0,12514.0,4766.0,753.0,107.0,83.0,28.0,164.0,849.0,81.0,301.0,542.0,78.0,261.0,108.0,567.0,167.0,71.0,28.0,4.0,4.0,94.0,54.0,14.0,24.0,37.0,18.0,4.0,68.0,6.0,10.0,6.0,10.0,6.0,38.0,97.0,1663.0,171.0,725.0,34831.0,1792.0,1030.0,1202.0,170.0,83.0,144.0,97.0,2023,2,1602931,参考第2表(2月),群馬県,139.3308,35.8710
