,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
0,2024-12-01,11185.0,42.0,9.0,8.0,299.0,12.0,12.0,32.0,71.0,8.0,24.0,190.0,176.0,1917.0,404.0,12.0,15.0,17.0,34.0,9.0,101.0,76.0,492.0,570.0,58.0,71.0,215.0,617.0,378.0,63.0,30.0,299.0,1910.0,363.0,914.0,137.0,43.0,122.0,113.0,85.0,137.0,21.0,20.0,38.0,24.0,11.0,30.0,23.0,933.0,42.0,372.0,2799.0,145.0,1230.0,1374.0,3623.0,363.0,281.0,23.0,2024,12,1867106,参考第2表(12月),島根県,136.0162,35.2644
1,2024-11-01,15730.0,312.0,9.0,11.0,141.0,18.0,212.0,124.0,79.0,49.0,40.0,393.0,373.0,3446.0,703.0,82.0,101.0,118.0,51.0,48.0,170.0,116.0,219.0,986.0,77.0,130.0,252.0,1043.0,737.0,82.0,129.0,158.0,1027.0,422.0,579.0,188.0,64.0,126.0,131.0,178.0,440.0,84.0,118.0,66.0,61.0,43.0,26.0,38.0,1730.0,312.0,515.0,5131.0,471.0,1449.0,2373.0,2374.0,499.0,838.0,38.0,2024,11,1860296,参考第2表(11月),島根県,136.7384,35.4075
2,2024-10-01,14969.0,273.0,22.0,63.0,64.0,46.0,106.0,63.0,118.0,106.0,52.0,377.0,306.0,1708.0,626.0,103.0,31.0,154.0,91.0,84.0,142.0,152.0,340.0,815.0,144.0,131.0,212.0,909.0,653.0,114.0,60.0,411.0,1661.0,347.0,767.0,131.0,53.0,117.0,170.0,90.0,633.0,30.0,106.0,65.0,57.0,38.0,111.0,37.0,1080.0,273.0,364.0,3377.0,430.0,1542.0,2079.0,3317.0,430.0,1040.0,37.0,2024,10,1853929,参考第2表(10月),島根県,135.9819,35.3198
3,2024-09-01,12252.0,116.0,1.0,9.0,67.0,22.0,6.0,54.0,66.0,28.0,28.0,358.0,261.0,1885.0,536.0,49.0,31.0,41.0,36.0,25.0,131.0,76.0,133.0,796.0,87.0,104.0,323.0,1009.0,691.0,133.0,78.0,167.0,1262.0,720.0,851.0,285.0,64.0,84.0,152.0,45.0,293.0,49.0,75.0,98.0,51.0,41.0,32.0,33.0,574.0,116.0,159.0,3187.0,252.0,1128.0,2338.0,3285.0,345.0,639.0,33.0,2024,9,1845514,参考第2表(9月),島根県,135.8995,35.1343
4,2024-08-01,16121.0,145.0,4.0,14.0,48.0,13.0,32.0,16.0,98.0,47.0,52.0,427.0,394.0,1765.0,643.0,43.0,38.0,45.0,58.0,12.0,78.0,112.0,312.0,734.0,105.0,191.0,392.0,1344.0,1155.0,202.0,38.0,507.0,1474.0,975.0,2121.0,692.0,71.0,218.0,226.0,64.0,433.0,37.0,42.0,105.0,38.0,15.0,33.0,12.0,497.0,145.0,127.0,3438.0,204.0,1321.0,3322.0,5769.0,579.0,703.0,12.0,2024,8,1840259,参考第2表(8月),島根県,135.4037,35.0407
5,2024-07-01,10797.0,65.0,34.0,11.0,52.0,3.0,34.0,57.0,77.0,95.0,50.0,294.0,237.0,1490.0,420.0,25.0,55.0,50.0,54.0,14.0,137.0,69.0,247.0,626.0,73.0,113.0,208.0,704.0,640.0,127.0,51.0,487.0,1170.0,544.0,947.0,207.0,38.0,251.0,138.0,45.0,249.0,34.0,60.0,50.0,37.0,27.0,50.0,13.0,338.0,65.0,191.0,2677.0,267.0,1069.0,1843.0,3355.0,472.0,507.0,13.0,2024,7,1765039,参考第2表(7月),島根県,135.8047,35.1605
6,2024-06-01,10843.0,48.0,8.0,9.0,561.0,8.0,35.0,62.0,76.0,70.0,40.0,162.0,178.0,1623.0,455.0,101.0,64.0,30.0,45.0,25.0,159.0,60.0,222.0,883.0,61.0,129.0,182.0,833.0,442.0,99.0,63.0,141.0,1081.0,302.0,771.0,176.0,48.0,120.0,97.0,22.0,292.0,56.0,29.0,44.0,37.0,62.0,8.0,15.0,809.0,48.0,683.0,2629.0,354.0,1271.0,1748.0,2471.0,287.0,528.0,15.0,2024,6,1760851,参考第2表(6月),島根県,136.2983,35.3440
7,2024-05-01,13069.0,128.0,9.0,13.0,715.0,7.0,14.0,31.0,64.0,47.0,43.0,314.0,256.0,1946.0,599.0,80.0,42.0,130.0,37.0,27.0,139.0,69.0,422.0,1532.0,99.0,91.0,243.0,871.0,594.0,124.0,26.0,162.0,1027.0,376.0,790.0,191.0,55.0,146.0,131.0,51.0,337.0,39.0,40.0,37.0,32.0,60.0,48.0,40.0,795.0,128.0,789.0,3296.0,391.0,2159.0,1949.0,2546.0,383.0,593.0,40.0,2024,5,1757460,参考第2表(5月),島根県,136.5071,35.3601
8,2024-04-01,12614.0,151.0,10.0,40.0,355.0,15.0,27.0,73.0,78.0,32.0,48.0,203.0,207.0,1718.0,473.0,45.0,23.0,349.0,18.0,20.0,122.0,91.0,218.0,1251.0,93.0,91.0,230.0,779.0,916.0,122.0,55.0,241.0,1038.0,426.0,801.0,176.0,69.0,104.0,123.0,23.0,239.0,40.0,43.0,80.0,39.0,55.0,64.0,21.0,1179.0,151.0,520.0,2779.0,539.0,1671.0,2193.0,2682.0,319.0,560.0,21.0,2024,4,1750677,参考第2表(4月),島根県,136.2128,35.3237
9,2024-03-01,13802.0,116.0,23.0,18.0,123.0,3.0,44.0,29.0,57.0,48.0,29.0,311.0,254.0,2099.0,479.0,35.0,61.0,42.0,43.0,31.0,176.0,112.0,148.0,775.0,134.0,179.0,302.0,992.0,768.0,170.0,121.0,315.0,1608.0,469.0,1117.0,176.0,58.0,153.0,152.0,34.0,730.0,52.0,62.0,102.0,57.0,31.0,13.0,72.0,870.0,116.0,240.0,3308.0,314.0,1212.0,2532.0,3685.0,397.0,1047.0,72.0,2024,3,1745072,参考第2表(3月),島根県,135.6707,35.1057
